"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerNameComparatorJaccardTokenizer record1Value","[1] PlayerNameComparatorJaccardTokenizer record2Value","[1] PlayerNameComparatorJaccardTokenizer record1PreprocessedValue","[1] PlayerNameComparatorJaccardTokenizer record2PreprocessedValue","[1] PlayerNameComparatorJaccardTokenizer similarity","[1] PlayerNameComparatorJaccardTokenizer postproccesedSimilarity","[2] PlayerClubComparatorJaccard record1Value","[2] PlayerClubComparatorJaccard record2Value","[2] PlayerClubComparatorJaccard record1PreprocessedValue","[2] PlayerClubComparatorJaccard record2PreprocessedValue","[2] PlayerClubComparatorJaccard similarity","[2] PlayerClubComparatorJaccard postproccesedSimilarity","[3] PlayerNationalityComparatorJaccard record1Value","[3] PlayerNationalityComparatorJaccard record2Value","[3] PlayerNationalityComparatorJaccard record1PreprocessedValue","[3] PlayerNationalityComparatorJaccard record2PreprocessedValue","[3] PlayerNationalityComparatorJaccard similarity","[3] PlayerNationalityComparatorJaccard postproccesedSimilarity","[4] PlayerBirthDateComparatorEqual record1Value","[4] PlayerBirthDateComparatorEqual record2Value","[4] PlayerBirthDateComparatorEqual record1PreprocessedValue","[4] PlayerBirthDateComparatorEqual record2PreprocessedValue","[4] PlayerBirthDateComparatorEqual similarity","[4] PlayerBirthDateComparatorEqual postproccesedSimilarity"
"WekaMatchingRule","real_2888","prediction_9274","0.13780977864927088",,"Ander Guevara","Rubén Rochina","Ander Guevara","Rubén Rochina","0.0","0.0","Ander Guevara","Rubén Rochina","Ander Guevara","Rubén Rochina","0.0","0.0","Real Sociedad","Levante","Real Sociedad","Levante","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1997-07-07","1991-03-23","1997-07-07","1991-03-23","0.0","0.0"
"WekaMatchingRule","real_1122","prediction_2074","0.13780977864927088",,"Mounir Chouiar","Loïc Badiashile","Mounir Chouiar","Loïc Badiashile","0.0","0.0","Mounir Chouiar","Loïc Badiashile","Mounir Chouiar","Loïc Badiashile","0.0","0.0","Dijon","StadeRennais","Dijon","StadeRennais","0.0","0.0","France","France","France","France","1.0","1.0","1999-01-23","1998-02-05","1999-01-23","1998-02-05","0.0","0.0"
"WekaMatchingRule","real_2629","prediction_9282","0.13780977864927088",,"Juan Bernat","Coke","Juan Bernat","Coke","0.0","0.0","Juan Bernat","Coke","Juan Bernat","Coke","0.0","0.0","Paris SG","Levante","Paris SG","Levante","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1993-03-01","1987-04-26","1993-03-01","1987-04-26","0.0","0.0"
"WekaMatchingRule","real_2198","prediction_6048","0.13780977864927088",,"James Milner","Andy Firth","James Milner","Andy Firth","0.0","0.0","James Milner","Andy Firth","James Milner","Andy Firth","0.0","0.0","Liverpool","Rangers","Liverpool","Rangers","0.0","0.0","England","England","England","England","1.0","1.0","1986-01-04","1996-09-26","1986-01-04","1996-09-26","0.0","0.0"
"WekaMatchingRule","real_3855","prediction_9940","0.13780977864927088",,"Simone Zaza","Giacomo Raspadori","Simone Zaza","Giacomo Raspadori","0.0","0.0","Simone Zaza","Giacomo Raspadori","Simone Zaza","Giacomo Raspadori","0.0","0.0","Torino","Sassuolo","Torino","Sassuolo","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1991-06-25","2000-02-18","1991-06-25","2000-02-18","0.0","0.0"
"WekaMatchingRule","real_4072","prediction_9838","0.13780977864927088",,"Renato Steffen","Blerim Dzemaili","Renato Steffen","Blerim Dzemaili","0.0","0.0","Renato Steffen","Blerim Dzemaili","Renato Steffen","Blerim Dzemaili","0.0","0.0","VfL Wolfsburg","Bologna","VfL Wolfsburg","Bologna","0.0","0.0","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0","1991-11-03","1986-04-12","1991-11-03","1986-04-12","0.0","0.0"
"WekaMatchingRule","real_2888","prediction_9273","0.13780977864927088",,"Ander Guevara","Roger Martí","Ander Guevara","Roger Martí","0.0","0.0","Ander Guevara","Roger Martí","Ander Guevara","Roger Martí","0.0","0.0","Real Sociedad","Levante","Real Sociedad","Levante","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1997-07-07","1991-01-03","1997-07-07","1991-01-03","0.0","0.0"
"WekaMatchingRule","real_1726","prediction_9534","0.13780977864927088",,"Jorge Molina","Raúl García","Jorge Molina","Raúl García","0.0","0.0","Jorge Molina","Raúl García","Jorge Molina","Raúl García","0.0","0.0","Getafe","Girona","Getafe","Girona","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1982-04-22","1989-04-30","1982-04-22","1989-04-30","0.0","0.0"
"WekaMatchingRule","real_731","prediction_8337","0.15204769902131668",,"Andre Horta","Ivanildo Fernandes","Andre Horta","Ivanildo Fernandes","0.045454545454545456","0.045454545454545456","Andre Horta","Ivanildo Fernandes","Andre Horta","Ivanildo Fernandes","0.0","0.0","Braga","Moreirense","Braga","Moreirense","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1996-11-07","1996-03-26","1996-11-07","1996-03-26","0.0","0.0"
"WekaMatchingRule","real_2906","prediction_9308","0.13780977864927088",,"Ruben Pardo","Anaitz Arbilla","Ruben Pardo","Anaitz Arbilla","0.0","0.0","Ruben Pardo","Anaitz Arbilla","Ruben Pardo","Anaitz Arbilla","0.0","0.0","Real Sociedad","SDEibar","Real Sociedad","SDEibar","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1992-10-22","1987-05-15","1992-10-22","1987-05-15","0.0","0.0"
"WekaMatchingRule","real_2906","prediction_9307","0.13780977864927088",,"Ruben Pardo","Marc Cucurella","Ruben Pardo","Marc Cucurella","0.0","0.0","Ruben Pardo","Marc Cucurella","Ruben Pardo","Marc Cucurella","0.0","0.0","Real Sociedad","SDEibar","Real Sociedad","SDEibar","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1992-10-22","1998-07-22","1992-10-22","1998-07-22","0.0","0.0"
"WekaMatchingRule","real_1618","prediction_8467","0.17070142049734338",,"Pedro","Perdigão","Pedro","Perdigão","0.1","0.1","Pedro","Perdigão","Pedro","Perdigão","0.0","0.0","Fiorentina","Boavista","Fiorentina","Boavista","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1997-06-20","1991-07-17","1997-06-20","1991-07-17","0.0","0.0"
"WekaMatchingRule","real_1875","prediction_1115","0.13780977864927088",,"Alexander Esswein","Keven Schlotterbeck","Alexander Esswein","Keven Schlotterbeck","0.0","0.0","Alexander Esswein","Keven Schlotterbeck","Alexander Esswein","Keven Schlotterbeck","0.0","0.0","Hertha BSC","SCFreiburg","Hertha BSC","SCFreiburg","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1990-03-25","1997-04-28","1990-03-25","1997-04-28","0.0","0.0"
"WekaMatchingRule","real_2881","prediction_9634","0.9902176010626135","1","Toni Kroos","Toni Kroos","Toni Kroos","Toni Kroos","1.0","1.0","Toni Kroos","Toni Kroos","Toni Kroos","Toni Kroos","1.0","1.0","Real Madrid","RealMadrid","Real Madrid","RealMadrid","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1990-01-04","1990-01-04","1990-01-04","1990-01-04","1.0","1.0"
"WekaMatchingRule","real_503","prediction_1262","0.13780977864927088",,"Kevin Volland","Robin Knoche","Kevin Volland","Robin Knoche","0.0","0.0","Kevin Volland","Robin Knoche","Kevin Volland","Robin Knoche","0.0","0.0","Bay. Leverkusen","VfLWolfsburg","Bay. Leverkusen","VfLWolfsburg","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1992-07-30","1992-05-22","1992-07-30","1992-05-22","0.0","0.0"
"WekaMatchingRule","real_1866","prediction_1368","0.13780977864927088",,"Niels Leemhuis","Joshua Brenet","Niels Leemhuis","Joshua Brenet","0.0","0.0","Niels Leemhuis","Joshua Brenet","Niels Leemhuis","Joshua Brenet","0.0","0.0","Heracles Almelo","TSGHoffenheim","Heracles Almelo","TSGHoffenheim","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1997-09-28","1994-03-20","1997-09-28","1994-03-20","0.0","0.0"
"WekaMatchingRule","real_244","prediction_7990","0.13780977864927088",,"Abubakar Kadyrov","Evgeni Gorodov","Abubakar Kadyrov","Evgeni Gorodov","0.0","0.0","Abubakar Kadyrov","Evgeni Gorodov","Abubakar Kadyrov","Evgeni Gorodov","0.0","0.0","Akhmat Grozny","AkhmatGrozny","Akhmat Grozny","AkhmatGrozny","0.0","0.0","Russia","Russia","Russia","Russia","1.0","1.0","1996-08-26","1985-12-13","1996-08-26","1985-12-13","0.0","0.0"
"WekaMatchingRule","real_2333","prediction_1779","0.13780977864927088",,"Alexandre Phliponeau","Ryan Bouallak","Alexandre Phliponeau","Ryan Bouallak","0.0","0.0","Alexandre Phliponeau","Ryan Bouallak","Alexandre Phliponeau","Ryan Bouallak","0.0","0.0","Marseille","Reims","Marseille","Reims","0.0","0.0","France","France","France","France","1.0","1.0","2000-01-26","1999-08-19","2000-01-26","1999-08-19","0.0","0.0"
"WekaMatchingRule","real_1030","prediction_8989","0.13780977864927088",,"Connor Wickham","Greg Leigh","Connor Wickham","Greg Leigh","0.0","0.0","Connor Wickham","Greg Leigh","Connor Wickham","Greg Leigh","0.0","0.0","Crystal Palace","NACBreda","Crystal Palace","NACBreda","0.0","0.0","England","England","England","England","1.0","1.0","1993-03-31","1994-09-30","1993-03-31","1994-09-30","0.0","0.0"
"WekaMatchingRule","real_2225","prediction_8505","0.13780977864927088",,"Joao Mario","Rúben","Joao Mario","Rúben","0.0","0.0","Joao Mario","Rúben","Joao Mario","Rúben","0.0","0.0","Loko Moscow","Marítimo","Loko Moscow","Marítimo","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1993-01-19","1990-02-17","1993-01-19","1990-02-17","0.0","0.0"
"WekaMatchingRule","real_503","prediction_1263","0.13780977864927088",,"Kevin Volland","Felix Uduokhai","Kevin Volland","Felix Uduokhai","0.0","0.0","Kevin Volland","Felix Uduokhai","Kevin Volland","Felix Uduokhai","0.0","0.0","Bay. Leverkusen","VfLWolfsburg","Bay. Leverkusen","VfLWolfsburg","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1992-07-30","1997-09-09","1992-07-30","1997-09-09","0.0","0.0"
"WekaMatchingRule","real_2959","prediction_9346","0.13780977864927088",,"Virgile Pinson","Giannelli Imbula","Virgile Pinson","Giannelli Imbula","0.0","0.0","Virgile Pinson","Giannelli Imbula","Virgile Pinson","Giannelli Imbula","0.0","0.0","Reims","RayoVallecano","Reims","RayoVallecano","0.0","0.0","France","France","France","France","1.0","1.0","1996-02-22","1992-09-12","1996-02-22","1992-09-12","0.0","0.0"
"WekaMatchingRule","real_3435","prediction_9515","0.13780977864927088",,"Sergi Gomez","Jaume Costa","Sergi Gomez","Jaume Costa","0.0","0.0","Sergi Gomez","Jaume Costa","Sergi Gomez","Jaume Costa","0.0","0.0","Sevilla FC","Villarreal","Sevilla FC","Villarreal","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1992-03-28","1988-03-18","1992-03-28","1988-03-18","0.0","0.0"
"WekaMatchingRule","real_2734","prediction_6600","0.13780977864927088",,"Konstantinos Mitroglou","Giannis Varkas","Konstantinos Mitroglou","Giannis Varkas","0.0","0.0","Konstantinos Mitroglou","Giannis Varkas","Konstantinos Mitroglou","Giannis Varkas","0.0","0.0","PSV Eindhoven","ApollonSmyrnis","PSV Eindhoven","ApollonSmyrnis","0.0","0.0","Greece","Greece","Greece","Greece","1.0","1.0","1988-03-12","1998-03-27","1988-03-12","1998-03-27","0.0","0.0"
"WekaMatchingRule","real_654","prediction_4783","0.13780977864927088",,"Julian Brandt","Igor Jovanović","Julian Brandt","Igor Jovanović","0.0","0.0","Julian Brandt","Igor Jovanović","Julian Brandt","Igor Jovanović","0.0","0.0","Bor. Dortmund","SepsiSf.Gh.","Bor. Dortmund","SepsiSf.Gh.","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1996-05-02","1989-05-03","1996-05-02","1989-05-03","0.0","0.0"
"WekaMatchingRule","real_2872","prediction_9629","0.9902176010626135","1","Luka Modric","Luka Modric","Luka Modric","Luka Modric","1.0","1.0","Luka Modric","Luka Modric","Luka Modric","Luka Modric","1.0","1.0","Real Madrid","RealMadrid","Real Madrid","RealMadrid","0.0","0.0","Croatia","Croatia","Croatia","Croatia","1.0","1.0","1985-09-09","1985-09-09","1985-09-09","1985-09-09","1.0","1.0"
"WekaMatchingRule","real_289","prediction_691","0.13780977864927088",,"Rodrigo Ely","DavidLuiz","Rodrigo Ely","DavidLuiz","0.0","0.0","Rodrigo Ely","DavidLuiz","Rodrigo Ely","DavidLuiz","0.0","0.0","Alaves","Chelsea","Alaves","Chelsea","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1993-11-03","1987-04-22","1993-11-03","1987-04-22","0.0","0.0"
"WekaMatchingRule","real_2850","prediction_9450","0.9902176010626135","1","Marc Bartra","Marc Bartra","Marc Bartra","Marc Bartra","1.0","1.0","Marc Bartra","Marc Bartra","Marc Bartra","Marc Bartra","1.0","1.0","Real Betis","RealBetis","Real Betis","RealBetis","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1991-01-15","1991-01-15","1991-01-15","1991-01-15","1.0","1.0"
"WekaMatchingRule","real_1089","prediction_9989","0.13780977864927088",,"Fabio","Rafael","Fabio","Rafael","0.0","0.0","Fabio","Rafael","Fabio","Rafael","0.0","0.0","Desportivo Aves","Sampdoria","Desportivo Aves","Sampdoria","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1990-05-11","1990-05-20","1990-05-11","1990-05-20","0.0","0.0"
"WekaMatchingRule","real_3988","prediction_8868","0.13780977864927088",,"Manuel Schmiedebach","Janis Blaswich","Manuel Schmiedebach","Janis Blaswich","0.0","0.0","Manuel Schmiedebach","Janis Blaswich","Manuel Schmiedebach","Janis Blaswich","0.0","0.0","Union Berlin","HeraclesAlmelo","Union Berlin","HeraclesAlmelo","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1988-12-05","1991-05-02","1988-12-05","1991-05-02","0.0","0.0"
"WekaMatchingRule","real_1211","prediction_9267","0.13780977864927088",,"Sergi Darder","Kike","Sergi Darder","Kike","0.0","0.0","Sergi Darder","Kike","Sergi Darder","Kike","0.0","0.0","Espanyol","SDEibar","Espanyol","SDEibar","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1993-12-22","1989-11-25","1993-12-22","1989-11-25","0.0","0.0"
"WekaMatchingRule","real_4366","prediction_7976","0.13780977864927088",,"Igor Smolnikov","Evgeni Kharin","Igor Smolnikov","Evgeni Kharin","0.0","0.0","Igor Smolnikov","Evgeni Kharin","Igor Smolnikov","Evgeni Kharin","0.0","0.0","Zenit S-Pb","AkhmatGrozny","Zenit S-Pb","AkhmatGrozny","0.0","0.0","Russia","Russia","Russia","Russia","1.0","1.0","1988-08-08","1995-06-11","1988-08-08","1995-06-11","0.0","0.0"
"WekaMatchingRule","real_4366","prediction_7975","0.14978121763406183",,"Igor Smolnikov","Mikhail Gashchenkov","Igor Smolnikov","Mikhail Gashchenkov","0.038461538461538464","0.038461538461538464","Igor Smolnikov","Mikhail Gashchenkov","Igor Smolnikov","Mikhail Gashchenkov","0.0","0.0","Zenit S-Pb","AkhmatGrozny","Zenit S-Pb","AkhmatGrozny","0.0","0.0","Russia","Russia","Russia","Russia","1.0","1.0","1988-08-08","1992-06-19","1988-08-08","1992-06-19","0.0","0.0"
"WekaMatchingRule","real_580","prediction_6869","0.13780977864927088",,"Ivan Zlobin","Kirill Klimov","Ivan Zlobin","Kirill Klimov","0.0","0.0","Ivan Zlobin","Kirill Klimov","Ivan Zlobin","Kirill Klimov","0.0","0.0","Benfica","CercleBrugge","Benfica","CercleBrugge","0.0","0.0","Russia","Russia","Russia","Russia","1.0","1.0","1997-03-07","2001-01-30","1997-03-07","2001-01-30","0.0","0.0"
"WekaMatchingRule","real_3581","prediction_7232","0.21397960487330062",,"Halil Dervisoglu","Halil Akbunar","Halil Dervisoglu","Halil Akbunar","0.21052631578947367","0.21052631578947367","Halil Dervisoglu","Halil Akbunar","Halil Dervisoglu","Halil Akbunar","0.3333333333333333","0.3333333333333333","Sparta R.","Göztepe","Sparta R.","Göztepe","0.0","0.0","Turkey","Turkey","Turkey","Turkey","1.0","1.0","1999-12-08","1993-11-09","1999-12-08","1993-11-09","0.0","0.0"
"WekaMatchingRule","real_1147","prediction_2939","0.13780977864927088",,"Oscar Hiljemark","Robert Astedt","Oscar Hiljemark","Robert Astedt","0.0","0.0","Oscar Hiljemark","Robert Astedt","Oscar Hiljemark","Robert Astedt","0.0","0.0","Dinamo Moscow","AFCEskilstuna","Dinamo Moscow","AFCEskilstuna","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","1992-06-28","1996-02-02","1992-06-28","1996-02-02","0.0","0.0"
"WekaMatchingRule","real_182","prediction_2723","0.13780977864927088",,"Rafael Leao","Filipe Nascimento","Rafael Leao","Filipe Nascimento","0.0","0.0","Rafael Leao","Filipe Nascimento","Rafael Leao","Filipe Nascimento","0.0","0.0","AC Milan","LevskiSofia","AC Milan","LevskiSofia","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1999-06-10","1995-01-07","1999-06-10","1995-01-07","0.0","0.0"
"WekaMatchingRule","real_1720","prediction_9520","0.13780977864927088",,"Enric Gallego","Andrés Fernández","Enric Gallego","Andrés Fernández","0.0","0.0","Enric Gallego","Andrés Fernández","Enric Gallego","Andrés Fernández","0.0","0.0","Getafe","Villarreal","Getafe","Villarreal","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1986-09-12","1986-12-17","1986-09-12","1986-12-17","0.0","0.0"
"WekaMatchingRule","real_3843","prediction_684","0.13780977864927088",,"Kevin Bonifazi","Davide Zappacosta","Kevin Bonifazi","Davide Zappacosta","0.0","0.0","Kevin Bonifazi","Davide Zappacosta","Kevin Bonifazi","Davide Zappacosta","0.0","0.0","Torino","Chelsea","Torino","Chelsea","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1996-05-19","1992-06-11","1996-05-19","1992-06-11","0.0","0.0"
"WekaMatchingRule","real_4086","prediction_8638","0.13780977864927088",,"Karl Toko Ekambi","Ohoulo Framelin","Karl Toko Ekambi","Ohoulo Framelin","0.0","0.0","Karl Toko Ekambi","Ohoulo Framelin","Karl Toko Ekambi","Ohoulo Framelin","0.0","0.0","Villarreal","Nacional","Villarreal","Nacional","0.0","0.0","Cameroon","Cameroon","Cameroon","Cameroon","1.0","1.0","1992-09-14","1996-11-21","1992-09-14","1996-11-21","0.0","0.0"
"WekaMatchingRule","real_2932","prediction_10168","0.13780977864927088",,"Toni Villa","Fabián Ruiz","Toni Villa","Fabián Ruiz","0.0","0.0","Toni Villa","Fabián Ruiz","Toni Villa","Fabián Ruiz","0.0","0.0","Real Valladolid","SSCNapoli","Real Valladolid","SSCNapoli","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1995-01-07","1996-04-03","1995-01-07","1996-04-03","0.0","0.0"
"WekaMatchingRule","real_1851","prediction_1359","0.13780977864927088",,"Janis Blaswich","Jonathan Tah","Janis Blaswich","Jonathan Tah","0.0","0.0","Janis Blaswich","Jonathan Tah","Janis Blaswich","Jonathan Tah","0.0","0.0","Heracles Almelo","Bay.Leverkusen","Heracles Almelo","Bay.Leverkusen","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1991-05-02","1996-02-11","1991-05-02","1996-02-11","0.0","0.0"
